FXD_ACCT_KEY,CAL_DT_KEY,CAL_MTH_KEY,MTH_END_FLAG,OPENING_STATUS,CLOSING_STATUS,OPENING_SEGMENT,CLOSING_SEGMENT,TECHNOLOGY,OPENING_BASE,ADDITIONS,DISCONNECTS,CLOSING_BASE,GROSS_ADDS,CHURN,MIGRATIONS,TITLE,SUBURB,CITY,POST_CODE,PYMNT_METHOD,SEG_KEY,HIST_START_DTTM,HIST_END_DTTM,CURR_IND,PROD_KEY,PROD_CD,PROD_DESCR,PROD_GRP_DESCR,PROD_TYPE,PROD_INTERNAL_DESCR,MLY_FEE_INCL_GST,CARE_CONTACT,DATA_USAGE
222260,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MOUNT VICTORIA,WELLINGTON,6011,Visa,1,25/07/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,1,180
226820,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,RICHMOND,CHRISTCHURCH,8013,Visa,1,26/07/2019 0:00,31/12/9999 0:00,Y,5621,APVB,Amazon Prime Video,OTHER,SUPSERVICE,NULL,8.99,1,170
227540,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,TAUPO,TAUPO,3330,Direct Debit,1,31/07/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,1,150
227300,20190831,201908,Y,PREACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,0,1,0,1,1,0,0,NULL,GATE PA,TAURANGA,3112,Direct Debit,1,2/08/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,1,100
228740,20190831,201908,Y,NULL,ACTIVE,NULL,RESIDENTIAL,UFB,0,1,0,1,1,0,0,NULL,HENDERSON,AUCKLAND,610,Direct Debit,1,12/08/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,1,150
71538,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,1,1,1,0,0,0,NULL,Casebrook,,Christchurch,Direct Debit,1,5/08/2019 0:00,31/12/9999 0:00,Y,1169,HPPUC,2degrees Home Phone Plus,VOICE,SUPSERVICE,NULL,15,1,200
218420,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,MOTUOAPA,TAUPO,3382,Direct Debit,1,20/08/2019 0:00,31/12/9999 0:00,Y,5621,APVB,Amazon Prime Video,OTHER,SUPSERVICE,NULL,8.99,1,180
136819,20190831,201908,Y,ACTIVE,ACTIVE,SME,SME,UFB,1,0,0,1,0,0,0,NULL,ROSEDALE,INVERCARGILL,9810,Visa,2,16/05/2017 0:00,31/12/9999 0:00,Y,3503,B2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10.01,1,170
99738,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,FAVONA,AUCKLAND,2024,Visa,1,4/06/2019 0:00,31/12/9999 0:00,Y,4418,691,2degrees Broadband Unlimited VDSL,VDSL,PLANTYPE,VDSL,85,1,150
197780,20190831,201908,Y,ACTIVE,ACTIVE,SME,SME,VDSL,1,0,0,1,0,0,0,NULL,THREE KINGS,AUCKLAND,1042,Visa,2,21/01/2019 0:00,31/12/9999 0:00,Y,3263,BPP,Smart Phone Line,VOICE,SUPSERVICE,NULL,11.5,1,100
187219,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,CLAUDELANDS,HAMILTON,3214,Direct Debit,1,4/08/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,1,150
62537,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,Mrs,Kaiapoi,,Kaiapoi,Cash,1,20/11/2015 0:00,31/12/9999 0:00,Y,1092,SID6,Snap Plus Phone Service,VOICE,SUPSERVICE,NULL,0,1,200
103338,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,NULL,WAIPAPA,295,Visa,1,14/07/2016 0:00,31/12/9999 0:00,Y,3496,PC001,Unlimited Promotion Sign Up,PROMO,SUPSERVICE,NULL,0,1,180
154219,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,SAINT MARTINS,CHRISTCHURCH,8022,Direct Debit,1,1/12/2018 0:00,31/12/9999 0:00,Y,69,578,2degrees Broadband 80GB Fibre,UFB,PLANTYPE,UFB 200/20,75,1,170
199700,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,BULLS,RANGITIKEI,4818,Visa,1,8/05/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,1,150
58937,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Bryndwr,,Christchurch,Direct Debit,1,9/08/2018 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,1,150
139819,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,TE ATATU PENINSULA,AUCKLAND,610,Visa,1,21/02/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,1,150
174379,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,CHARING CROSS,SELWYN,7571,Direct Debit,1,31/08/2018 0:00,31/12/9999 0:00,Y,4898,PDXG85, O$5 Bonus Pay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-5,1,150
140299,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,REDWOOD,CHRISTCHURCH,8051,Direct Debit,1,6/07/2017 0:00,31/12/9999 0:00,Y,1169,HPPUC,2degrees Home Phone Plus,VOICE,SUPSERVICE,NULL,15,1,150
85098,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,1,1,1,0,0,0,NULL,MASSEY,AUCKLAND,614,Direct Debit,1,31/10/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,1,150
185899,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,BULLS,BULLS,4818,Direct Debit,1,12/11/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,1,150
177979,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,HAWERA,SOUTH,TARANAKI 4672,Cash,1,20/03/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,1,150
102858,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,MARTON,MARTON,4710,Visa,1,27/06/2016 0:00,31/12/9999 0:00,Y,1693,WAM,Wiring & Maintenance,OTHER,SUPSERVICE,NULL,3.95,1,150
193699,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,HALSWELL,CHRISTCHURCH,8025,Direct Debit,1,10/12/2018 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,1,150
162139,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,MOUNT ROSKILL,AUCKLAND,1041,Visa,1,22/03/2018 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,150
230900,20190831,201908,Y,NULL,ACTIVE,NULL,RESIDENTIAL,UFB,0,1,0,1,1,0,0,NULL,NEWTOWN,WELLINGTON,6021,Direct Debit,1,29/08/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,1,150
228260,20190831,201908,Y,PREACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,0,1,0,1,1,0,0,NULL,KARORI,WELLINGTON,6012,Visa,1,10/08/2019 0:00,31/12/9999 0:00,Y,5618,PDK2XD, OAmazon Prime Video - 1 year on us,DISCOUNT,SUPSERVICE,NULL,-8.99,1,150
213620,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,WAITARA,NEW,PLYMOUTH 4320,Direct Debit,1,15/05/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,150
212180,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,BOTANY DOWNS,AUCKLAND,2010,Direct Debit,1,17/05/2019 0:00,31/12/9999 0:00,Y,5621,APVB,Amazon Prime Video,OTHER,SUPSERVICE,NULL,8.99,1,150
137659,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,PARNELL,AUCKLAND,1052,Visa,1,23/05/2017 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,1,150
216500,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,WAITAKARURU,HAURAKI,3576,Direct Debit,1,31/05/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,150
218060,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,CASEBROOK,CHRISTCHURCH,8051,Direct Debit,1,12/06/2019 0:00,31/12/9999 0:00,Y,4852,696,2degrees Broadband Unlimited Ultimate Fibre,UFB,PLANTYPE,UFB 900/400,110,1,150
75738,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,Miss,Panguru,FOR,North 0492,Visa,1,18/06/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,1,150
202460,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MAORI HILL,DUNEDIN,9010,Visa,1,1/03/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,150
190099,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,WHITBY,PORIRUA,5024,Direct Debit,1,7/11/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,1,150
202820,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,WAINUIOMATA,LOWER,HUTT 5014,Direct Debit,1,30/08/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,1,150
160099,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MOUNT WELLINGTON,AUCKLAND,1060,Direct Debit,1,18/12/2018 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,1,150
46337,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,Mr,WOODBOURNE,MARLBOROUGH,7271,Direct Debit,1,17/05/2019 0:00,31/12/9999 0:00,Y,1169,HPPUC,2degrees Home Phone Plus,VOICE,SUPSERVICE,NULL,15,1,150
174499,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,MOUNT ROSKILL,AUCKLAND,1041,Visa,1,25/06/2018 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,1,150
186379,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,SUNNYNOOK,AUCKLAND,620,Direct Debit,1,31/10/2018 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,1,150
138619,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,ST HELIERS,AUCKLAND,1071,Visa,1,25/11/2017 0:00,31/12/9999 0:00,Y,86,576,2degrees Broadband 80GB Fibre,UFB,PLANTYPE,UFB 100/20,75,1,150
88098,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,WEST HARBOUR,AUCKLAND,618,Direct Debit,1,25/06/2019 0:00,31/12/9999 0:00,Y,1693,WAM,Wiring & Maintenance,OTHER,SUPSERVICE,NULL,3.95,1,150
173299,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,BEACH HAVEN,AUCKLAND,626,Visa,1,5/03/2019 0:00,31/12/9999 0:00,Y,4852,696,2degrees Broadband Unlimited Ultimate Fibre,UFB,PLANTYPE,UFB 900/400,110,1,150
200780,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,MANUREWA,AUCKLAND,2102,Direct Debit,1,15/02/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,150
131779,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,LAKE HAYES,QUEENSTOWN-LAKES,9371,Direct Debit,1,9/03/2017 0:00,31/12/9999 0:00,Y,54,573,2degrees Broadband $95 Unlimited VDSL,VDSL,PLANTYPE,VDSL,95,1,150
120018,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,1,1,1,0,0,0,NULL,RIVERHEAD,AUCKLAND,820,Direct Debit,1,30/07/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,1,150
126738,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,HAMILTON,HAMILTON,3200,Direct Debit,1,21/01/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,1,150
187819,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,HILLSBOROUGH,AUCKLAND,1042,Direct Debit,1,1/11/2018 0:00,31/12/9999 0:00,Y,4418,691,2degrees Broadband Unlimited VDSL,VDSL,PLANTYPE,VDSL,85,1,150
49817,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,Miss,MOSGIEL,DUNEDIN,9024,Direct Debit,1,17/12/2018 0:00,31/12/9999 0:00,Y,4414,694,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 1000/500,85,1,150
124578,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MELVILLE,HAMILTON,3206,Direct Debit,1,17/01/2018 0:00,31/12/9999 0:00,Y,3496,PC001,Unlimited Promotion Sign Up,PROMO,SUPSERVICE,NULL,0,1,150
128898,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,TAWA,WELLINGTON,5028,Visa,1,14/02/2017 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,1,150
174379,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,CHARING CROSS,SELWYN,7571,Direct Debit,1,31/08/2018 0:00,31/12/9999 0:00,Y,4416,690,2degrees Broadband Unlimited ADSL,ADSL,PLANTYPE,ADSL,85,1,150
146539,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,NGAIO,WELLINGTON,6035,Direct Debit,1,23/08/2017 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,1,150
105378,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,FLAT BUSH,AUCKLAND,2016,Direct Debit,1,10/11/2017 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,1,150
119538,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Leamington,WAIPA,3432,Direct Debit,1,8/06/2017 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,1,150
135379,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MOUNT WELLINGTON,AUCKLAND,1060,Direct Debit,1,19/04/2017 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,1,150
182539,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,TOKOROA,SOUTH,WAIKATO 3420,Visa,1,28/03/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,150
130938,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,SHIRLEY,CHRISTCHURCH,8013,Direct Debit,1,24/04/2017 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,1,100
182539,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,TOKOROA,SOUTH,WAIKATO 3420,Visa,1,28/03/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,1,150
208100,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,HAMILTON EAST,HAMILTON,3216,Direct Debit,1,1/05/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,200
220460,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,STRATHERN,INVERCARGILL,9812,Direct Debit,1,2/07/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,180
220220,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,RAUMANGA,WHANGAREI,110,Visa,1,3/07/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,170
221180,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,FLAXMERE,HASTINGS,4120,Visa,1,10/07/2019 0:00,31/12/9999 0:00,Y,5362,PC5MWC,Delayed Shipping Charge,PROMO,SUPSERVICE,NULL,0,1,150
51737,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Onehunga,,Auckland,Visa,1,25/06/2019 0:00,31/12/9999 0:00,Y,4852,696,2degrees Broadband Unlimited Ultimate Fibre,UFB,PLANTYPE,UFB 900/400,110,1,100
223100,20190831,201908,Y,PREACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,0,1,0,1,1,0,0,NULL,QUEENWOOD,HAMILTON,2001,Direct Debit,1,1/08/2019 0:00,31/12/9999 0:00,Y,5618,PDK2XD, OAmazon Prime Video - 1 year on us,DISCOUNT,SUPSERVICE,NULL,-8.99,1,150
14177,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Waimairi Beach,CHRISTCHURCH,8083,Visa,1,6/05/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,1,200
70578,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Arkles Bay,,Auckland,Visa,1,17/04/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,1,180
215540,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,WOOLSTON,CHRISTCHURCH,8023,Direct Debit,1,24/05/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,170
214340,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,WATERLOO,LOWER,HUTT 5011,Direct Debit,1,28/05/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,1,150
180379,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,KINGSWELL,INVERCARGILL,9812,Visa,1,22/08/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,100
46337,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,Mr,WOODBOURNE,MARLBOROUGH,7271,Direct Debit,1,17/05/2019 0:00,31/12/9999 0:00,Y,3708,PDT52, O2degrees Staff Promo Discount,DISCOUNT,SUPSERVICE,NULL,-28,1,150
202820,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,WAINUIOMATA,LOWER,HUTT 5014,Direct Debit,1,30/08/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,1,200
131059,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MASSEY,AUCKLAND,814,Direct Debit,1,10/07/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,1,180
126258,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,WAIKANAE,WAIKANAE,5036,Visa,1,7/11/2018 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,1,170
59657,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Leeston,,Selwyn,Visa,1,20/11/2015 0:00,31/12/9999 0:00,Y,187,416,Lightwave Home,UFB,PLANTYPE,NULL,75.95,1,150
101418,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,Hillsborough,AUCKLAND,1042,Visa,1,31/08/2017 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,100
125538,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,ARANUI,CHRISTCHURCH,8061,Direct Debit,1,20/01/2017 0:00,31/12/9999 0:00,Y,3496,PC001,Unlimited Promotion Sign Up,PROMO,SUPSERVICE,NULL,0,1,150
65417,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Cambridge,,Cambridge,Visa,1,3/06/2016 0:00,31/12/9999 0:00,Y,3671,SPB4,Speed Boost to 900/400,OTHER,SUPSERVICE,NULL,30,1,200
207020,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,STOKE,NELSON,7011,Direct Debit,1,29/03/2019 0:00,31/12/9999 0:00,Y,5618,PDK2XD, OAmazon Prime Video - 1 year on us,DISCOUNT,SUPSERVICE,NULL,-8.99,1,180
194299,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,BAYSWATER,AUCKLAND,622,Direct Debit,1,18/12/2018 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,170
176899,20190831,201908,Y,NULL,NULL,SME,SME,UFB,1,0,0,1,0,0,0,NULL,Sydenham,,Christchurch,Cash,2,17/07/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,1,150
178579,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,WILTON,WELLINGTON,6012,Visa,1,24/07/2018 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,1,100
